country_cd,timezone,robotid
GB,Europe/London,BM9XSBX9N947MTBJ
IL,Asia/Jerusalem,S3THNA3YRZDXV0CS
PL,Europe/Warsaw,E5029S46JHANSD37
IL,Asia/Jerusalem,OLOPPDW9U1NPBEOW
IL,Asia/Jerusalem,IUWW692ZKAVT37ML
CN,Asia/Shanghai,QLX2ZHE2E9MKVXFT
DE,Europe/Berlin,MWH9BJ93HSWP84QR
IL,Asia/Jerusalem,P3H9ZL3ZHYZN1PH2
IL,Asia/Jerusalem,LMBDP02OLJ17L3TX
IL,Asia/Jerusalem,27XXR49XJ6S5KZLO
IL,Asia/Jerusalem,TVM2WU44EJH165V4
DE,Europe/Berlin,FG2RDOMKLBOMSVPW
IL,Asia/Jerusalem,3ITCKOBTEHVOMXYE
DK,Europe/Copenhagen,9RANTWQ24UA4OBY1
JP,Asia/Tokyo,000Y9NBMJ77LQ7S7
IL,Asia/Jerusalem,889ZUMBQAC2DNXSS
IL,Asia/Jerusalem,RW6M425SKG2SLFE3
FR,Europe/Paris,5B3VO6K3ZXKQ1TY6
IT,Europe/Rome,ROBW7N8I1ROLA2DW
IL,Asia/Jerusalem,J10M51A0K3T6AP5D
US,America/New_York,H5FDZKXYENZBTFM3
FR,Europe/Paris,RBE48BYCGUAHO020
RU,Europe/Moscow,CRMW9ORJ3EESC2PW
BE,Europe/Brussels,EK421DORZ90IFYE5
IL,Asia/Jerusalem,XAULS6WOMJLT3SQ0
IL,Asia/Jerusalem,SK4PI44AHA1P8ZS0
FR,Europe/Paris,3G9BO2WNP7J85J5S
DE,Europe/Berlin,LJ377YWP52R6C0L8
US,America/New_York,O0QJUS3HE6KVKJK4
IL,Asia/Jerusalem,0DG11DH9MQYISSUD
FR,Europe/Paris,NNJZJUI0ALXGIV1U
IL,Asia/Jerusalem,HWIHC0VAAMV2KE2U
IL,Asia/Jerusalem,XV14JUYG0KCX01PV
IL,Asia/Jerusalem,9LJMSZ0WWFZ75W17
IL,Asia/Jerusalem,ODG1BMDT9QAOJLGX
IL,Asia/Jerusalem,C22YQEMIHOSA1SY2
IL,Asia/Jerusalem,5A3EYPHZ7GVNX72K
IL,Asia/Jerusalem,GUOMDUUQSXIPS72T
CN,Asia/Shanghai,GG4QFY3CEXC480QX
TW,Asia/Taipei,MGXS5H2N1N3MY9YG
IL,Asia/Jerusalem,GZZFVPDK87S3CDFQ
IL,Asia/Jerusalem,F0D9OHA72SYRH54R
BR,Asia/Jerusalem,0VNY30G5NKP53DK0
IL,Asia/Jerusalem,NH6CNXTXXXGLGW7J
DE,Europe/Berlin,9H8RATJN7PZE95FI
AT,Europe/Vienna,XNTFHTAWK6TTQHAM
IL,Asia/Jerusalem,UI26YOJ96BHCWWB6
FI,Europe/Helsinki,6SMPS1TPBWMNQ3BB
IL,Asia/Jerusalem,1HOVJP0J47OJ2QE6
IL,Asia/Jerusalem,LPJDM0CK2K8XZ6UG
IL,Asia/Jerusalem,3PL20TY1J6N6EG3I
TH,Asia/Bangkok,JVXB5YRXPR8QM9CD
FR,Europe/Paris,Q1VFUJL78A1GZOQN
IL,Asia/Jerusalem,NAWR5CEXW3B7S21B
IL,Asia/Jerusalem,LORQY9FIO9TZL5D3
IL,Asia/Jerusalem,MSGJN1A9BQSEWAOB
AT,Europe/Vienna,CZE7TXA8E5C588TW
IL,Asia/Jerusalem,M9VXLN61HZLLS0PU
IL,Asia/Jerusalem,4YK3UQD8AI65O0K3
IL,Asia/Jerusalem,71MMSAF8ZDDTOGMT
IL,Asia/Jerusalem,OM9F5PGZDRBNKFEM
IL,Asia/Jerusalem,KZ7SLGU7N6GM30DL
IL,Asia/Jerusalem,2UG5JF583I03NFF9
FR,Europe/Paris,UTV0DQO9VGUADOQ3
AT,Europe/Vienna,4KEZEIH502G66NRS
IL,Asia/Jerusalem,YVW58ILZZCZRRJAZ
AT,Europe/Vienna,DF5Y6WQB3U0JXWMK
JP,Asia/Tokyo,YPR0J6D0E8EWUX94
DE,Europe/Berlin,L6W53SFY2FP8PPLD
IL,Asia/Jerusalem,YZXV1TR7FMLFY891
IL,Asia/Jerusalem,SEBD4PM2VMARVP27
US,America/New_York,3MESIR0VH8Q6IXHS
IL,Asia/Jerusalem,CYG3E7NQTLIHTZUW
AT,Europe/Vienna,1P3KJ2HVMBVILN1Y
IL,Asia/Jerusalem,39KSMW6MLNFVKWDQ
JP,Asia/Tokyo,6LWCEGQIIA8FZ9Z8
IL,Asia/Jerusalem,1A2X7G8QM2CP9KZO
FR,Europe/Paris,Q59RMPOTYCIPLWRA
IL,Asia/Jerusalem,4KQECD3RTH50VK4Z
NO,Europe/Oslo,RG7JY0V0PC9EXGWT
IL,Asia/Jerusalem,DBJSE7KZOFD9VVC3
US,America/New_York,43YLSCTY3CNQNFXB
AT,Europe/Vienna,4S25L33K6AS45D0G
CN,Asia/Shanghai,1QLKMK56VKHP0VI9
IL,Asia/Jerusalem,QBLLIS0O9EHYZ3I5
IL,Asia/Jerusalem,TMKZJD7VSJWOKN4X
CR,America/Costa_Rica,73PDIGB0XIF1BY83
IL,Asia/Jerusalem,F4WR1VHRB3OROEPA
IL,Asia/Jerusalem,YHCBZ5ERCWNOEBU9
IL,Asia/Jerusalem,B0M8BPJVQV7EGZQZ
IL,Asia/Jerusalem,SWH5XAK2XKA8REQR
DE,Europe/Berlin,6C9LT33S2I3GYLJU
IL,Asia/Jerusalem,XDEQQAGQSRB6O4Z1
SE,Europe/Stockholm,G5X9N09331LY96EE
IL,Asia/Jerusalem,7VKEV3YAIGXG08JS
CH,Europe/Zurich,WFMIPSOKO7X49NHD
IL,Asia/Jerusalem,3Z53EVHPOYUE12JH
TW,Asia/Taipei,DFPJHXLFWBXUJKD3
AT,Europe/Vienna,F811SR8Y7Z9ELBMR
IL,Asia/Jerusalem,EO9C0SXCDAFIUJYG
FR,Europe/Paris,05FGV2JJV5I8L6S2
IL,Asia/Jerusalem,3LB0NJYF7WZUUVLW
IL,Asia/Jerusalem,ZHAL5BFID41YLT1Q
CA,America/Toronto,SPRCWKD44IRS8LJ8
CN,Asia/Shanghai,E1F9J55ECS05RTC6
CH,Europe/Zurich,P1LKAU7LH0XI4Z0Q
IL,Asia/Jerusalem,5363H4NH0NNNM2OD
IL,Asia/Jerusalem,ZBV2U70NEYUCTYDU
DE,Europe/Berlin,CLLC92ZYTCEDCR1X
US,America/New_York,RBNYKKTR97YY4RXR
IL,Asia/Jerusalem,I3U7NWZG01KZK3Y2
IL,Asia/Jerusalem,9AQ1JLHI3ECBOFCV
IL,Asia/Jerusalem,5MCSD69GJLWFQ6G2
FR,Europe/Paris,X2B1PANP22CTY3YJ
IL,Asia/Jerusalem,7IB9M8U07Z0AR81G
IL,Asia/Jerusalem,2AX2L29FE1ONF64K
CN,Asia/Shanghai,A58Y53PYN6VM85YY
IL,Asia/Jerusalem,M0QXZZZFWS1CY5OZ
IL,Asia/Jerusalem,2KDPJV0QTR8AUTP9
IL,Asia/Jerusalem,FGORW77QPEE0M18M
FR,Europe/Paris,FCNOQ0V1JS8RVNPE
IL,Asia/Jerusalem,6DGR8TMLDTQ5A6DH
IL,Asia/Jerusalem,NN46NSW2XOG1B54U
JP,Asia/Tokyo,HNIKCUHDMOMVV895
MY,Asia/Kuala_Lumpur,KEV3O82RV8F9EXWS
IL,Asia/Jerusalem,CNLN3OQ8IIY4OCCA
IL,Asia/Jerusalem,Q6MQWC6BL5BXH3HM
IL,Asia/Jerusalem,GYB4TVP5269KBPVB
TH,Asia/Bangkok,VTDRBX8D3UYHEVIK
JP,Asia/Tokyo,GJ1R2HRX4UAIT648
DE,Europe/Berlin,HI4XB8NC1ZGQF86U
IL,Asia/Jerusalem,B7JBZB2BDDXY9F5A
CN,Asia/Shanghai,NO12TC1H8DG7PT8R
FR,Europe/Paris,QYIOKRG0JVTPL2XL
IL,Asia/Jerusalem,Q7KP77VSKN8M6QFM
TW,Asia/Taipei,VBA9L3QKR3A6J9NN
IL,Asia/Jerusalem,XYJGNW2GL3HM3RQ5
IL,Asia/Jerusalem,GFKN5ZJJGB2SKCST
CN,Asia/Shanghai,N9Z4YK2QXEZ5H7IT
IL,Asia/Jerusalem,U86SGD94W9Q0PO19
AT,Europe/Vienna,5F4T4NZ6ENWS7QOK
IL,Asia/Jerusalem,SSW4QKYFCODJ4Q40
IL,Asia/Jerusalem,TNEE8NPOA3R7S4QE
IL,Asia/Jerusalem,DOV26XEYD48S2CEL
IL,Asia/Jerusalem,FDSS25C7JQ1ATXRK
AT,Europe/Vienna,1JDGNN3RN3B839YZ
IL,Asia/Jerusalem,A4VXD7PIYUBFBVCD
CA,America/Edmonton,2ZNLLQT4X88216CN
IL,Asia/Jerusalem,W9MNKUIWODDXUFPB
IL,Asia/Jerusalem,6IT2IQ3EISAYN1LP
IL,Asia/Jerusalem,3SAYW6LMT5A7VYN6
IL,Asia/Jerusalem,XNWVI11SAMNS8Z5D
IL,Asia/Jerusalem,IKQ0FPDJKKOXLR7F
IL,Asia/Jerusalem,ULIQ5CO2NQNGAUZC
IL,Asia/Jerusalem,6Y51JZF3OLFTYXSL
IL,Asia/Jerusalem,A5EPS1JERT78IZS7
IL,Asia/Jerusalem,TP34D4YXGF598SWB
IL,Asia/Jerusalem,05VOSA5HURG3GA8G
IL,Asia/Jerusalem,AIBWK872T38V4O5V
IL,Asia/Jerusalem,TR2K77IK7PTGERPD
IL,Asia/Jerusalem,CN8J9D6E98ROS1B8
IL,Asia/Jerusalem,OUHCM7NP0KQ92Y0V
IL,Asia/Jerusalem,0XJ37DYPS8U7UP2I
IL,Asia/Jerusalem,3QVBZFLYGPAZMM9Y
CN,Asia/Shanghai,5BOKCS0YF8LEYW9M
US,America/New_York,XFGYKS581SZCWOZH
IL,Asia/Jerusalem,5EZK1GNGJ08J54UG
CN,Asia/Shanghai,GBFD2ICSE1UJR4X2
AT,Europe/Vienna,KYBQDJ0ZI82P073S
IL,Asia/Jerusalem,XC19GJJAKZ6ZYATQ
IL,Asia/Jerusalem,RY8VTPSIF279R0IR
IT,Europe/Rome,JQQ8VD2GLVO0B2YA
IL,Asia/Jerusalem,2SYIGS5BHX18UD2U
JP,Asia/Tokyo,PHQLMOY2GZ5KCOH9
CA,America/Toronto,M7GEWJ7RWNTAJB1V
IL,Asia/Jerusalem,2WVZ4CVX01T7V83N
IL,Asia/Jerusalem,PUOHZQ99TATJTZWT
IL,Asia/Jerusalem,UQP8OJQ0AHUHGICH
IL,Asia/Jerusalem,0AIMKKXWMEDM4X0W
IL,Asia/Jerusalem,2W9WK4BSO6GQSQW7
IL,Asia/Jerusalem,OB5ZHSSH5O2SH46W
IL,Asia/Jerusalem,UZXM52WXUVPEAQFI
US,America/New_York,0RPOG2LL28YXV5NX
IL,Asia/Jerusalem,725DW0CSDKN6YWU3
FR,Europe/Paris,G9KV2IVWR5N5F81D
DE,Europe/Berlin,QK0ZHHVDDNMOX6ME
RU,Asia/Yekaterinburg,Q5P0XZAEWA6307LQ
IL,Asia/Jerusalem,09C34Q9P6GG5F9AI
IL,Asia/Jerusalem,WSL0A841QN3R7T5O
IL,Asia/Jerusalem,XTS46UE16L79NXPZ
IL,Asia/Jerusalem,AUW5MN4XZI72UYQP
IL,Asia/Jerusalem,B8XTT63EAYW0QWYR
AT,Europe/Vienna,T1M08EHGC4N2A8AZ
US,America/New_York,ZINU1U5Y4I4GBAVD
IL,Asia/Jerusalem,PAH10ABHZ5XI3R1Q
IL,Asia/Jerusalem,SGCQLAHFC38ZUN79
IL,Asia/Jerusalem,PW8T6SACWHE7GDTD
TH,Asia/Bangkok,B5SSWE5ZUSM0IGB8
JP,Asia/Tokyo,IGLOYN5091XRZRKI
TW,Asia/Taipei,NY0279C9ZGER9I54
IL,Asia/Jerusalem,QEZ3KZE77248BMI3
CH,Europe/Zurich,AQ9OMI16IISSJRTP
UY,America/Montevideo,7WV0JLF23WUWXHAO
IL,Asia/Jerusalem,WKSSEGQI8PXMDF5S
CA,America/Toronto,AVY1G8LNVW93RQ28
IL,Asia/Jerusalem,3BMK9T4ALA9IU0CT
IL,Asia/Jerusalem,HH56U08H23JHPC85
CN,Asia/Shanghai,DE2XQ0AA4W6F858Q
IL,Asia/Jerusalem,EO2TYC0HXGT30C0L
SK,Europe/Bratislava,JWH1G659UJ2WOV10
CN,Asia/Shanghai,1BGJ6B5KOSF4C7B6
IL,Asia/Jerusalem,9W095KLMMQX7SQAW
IL,Asia/Jerusalem,PHKK9BSJQ8MRHX36
CN,Asia/Shanghai,813Y1QJ7J5HEXDG2
GB,Europe/London,NWFMHGKMH35IKOD7
IL,Asia/Jerusalem,A6F1LB330D91AVPR
GB,Europe/London,13MJP8DZGB7K33B6
DK,Europe/Copenhagen,3CEQDI7D5V7JY0SH
FR,Europe/Paris,ZYX8011EJ1E71YNP
IL,Asia/Jerusalem,9MO11T6R7RM3LE32
IL,Asia/Jerusalem,62W2HGFM3FEH9QEJ
IL,Asia/Jerusalem,B84D4YOC49EP0GQK
RU,Asia/Yekaterinburg,5Z09ER0WFPCDN97G
ID,Asia/Jakarta,KEWK11EXLVUS55D3
CN,Asia/Shanghai,X4BJYNYMO70EQKJL
IL,Asia/Jerusalem,OFG0582DNKM9K9P9
IL,Asia/Jerusalem,KATOURAX7W6W3GPK
IL,Asia/Jerusalem,8NOGH569OCL0FV32
IL,Asia/Jerusalem,80AH5HJH2LF9CMK4
CN,Asia/Shanghai,TS5RPWT0XR5TP7EB
IL,Asia/Jerusalem,S7XN37NN2RQMHC9H
IL,Asia/Jerusalem,DWA9LIKZXZ7P7XTJ
IL,Asia/Jerusalem,RU9C9LUVVUYTUZB5
IL,Asia/Jerusalem,1KR23GBZG92F1N7U
FR,Europe/Paris,M6VWGM1YUX75F0GT
IL,Asia/Jerusalem,LUBDGEDDBZKX4GO3
IL,Asia/Jerusalem,KS92SJ8C0VB7036Z
IL,Asia/Jerusalem,R2EY7IFXPQUVYSUA
CA,America/Edmonton,973D9LU5OLOCDOQJ
IL,Asia/Jerusalem,6RPJ3URD771SALDM
CN,Asia/Shanghai,27Z9K7KUHAG8ZHRF
IL,Asia/Jerusalem,KDU5A7SA12K26ZRW
IL,Asia/Jerusalem,2F0P12618PPINFWU
IL,Asia/Jerusalem,T8HBZMK78DRZTP8W
IL,Asia/Jerusalem,7WXAO5DCY8BRBB5O
IL,Asia/Jerusalem,RE030GJCTS91S9IY
IL,Asia/Jerusalem,5IWW4EWJJ5GDPTM7
IL,Asia/Jerusalem,31MEEMP7GUS2X1FW
ES,Europe/Madrid,RO911BABUD66EVLP
IL,Asia/Jerusalem,BTISKR9Z5P8N6PCB
BR,Asia/Jerusalem,DRKCXIRDWKQXDZKQ
IL,Asia/Jerusalem,1CN8K48AKA4A0G6V
IL,Asia/Jerusalem,LIK6RBCW027EMNX3
HU,Europe/Budapest,YEKPATZMS84CZWZ5
IL,Asia/Jerusalem,5STDE1BQYBP29GTD
RU,Europe/Moscow,WTT41HUPO82X392V
IL,Asia/Jerusalem,LZFT9QKSFJ4EAFDL
BE,Europe/Brussels,3W5PNIPDZ2OSH4PD
IL,Asia/Jerusalem,69ESPU6TUYEPTEC8
IL,Asia/Jerusalem,L9K8M79MQ4TEQTF0
IL,Asia/Jerusalem,4UPMQK81VK8BCONU
AT,Europe/Vienna,NQSWSDA8GHG4BAP8
CA,America/Toronto,1AH891GRS0S4E9H2
CH,Europe/Zurich,3PL2DPGX4485ZGLL
IL,Asia/Jerusalem,VHAUIP1DQH66E2YK
CA,America/Toronto,T54A6EB0OHTA2PQ1
IL,Asia/Jerusalem,42FV0U8LTM9PSI6D
FR,Europe/Paris,347KNN6D4PFZIUW1
IL,Asia/Jerusalem,9JGUVVQL61ABAEM1
IL,Asia/Jerusalem,BMDN79VEAU8YV27L
IL,Asia/Jerusalem,R34IZGXHJ95NCXU0
SE,Europe/Stockholm,IB0Y1JOVWV4UE8W7
BE,Europe/Brussels,WH2X5FL3IYLA96FH
IL,Asia/Jerusalem,HG3KRBK18XQRQ7ZM
IL,Asia/Jerusalem,UBJ2RT4QW2BPNF74
IL,Asia/Jerusalem,80GVY20JN2GMKL5P
FR,Europe/Paris,CCID7160MX8QGC4T
NO,Europe/Oslo,3ZSXMVEH95HCUHJB
AT,Europe/Vienna,H3IELKOLUNU3OO4L
IL,Asia/Jerusalem,W360SB2MP5FZWDM0
CZ,Europe/Prague,LW0TH0N54ZIQDTL9
PL,Europe/Warsaw,3ADR8T2M16UZ4F0M
IL,Asia/Jerusalem,WWKHPCXKQNEK031J
IL,Asia/Jerusalem,5DGBCBYH9TOGLTRX
IL,Asia/Jerusalem,N47962RMKPO0CVPK
IL,Asia/Jerusalem,PUJAH9Q4TI9D3BPE
IL,Asia/Jerusalem,N8U26019S0G2NG23
IL,Asia/Jerusalem,FRVYTS3ABFBOL9ZR
IL,Asia/Jerusalem,AG4NRCZL4QHH27TT
IL,Asia/Jerusalem,4U30TVMV2GHBKGG0
IL,Asia/Jerusalem,RDEX7U54RK8HEQOY
IL,Asia/Jerusalem,R3FMBL6OK047BATJ
IL,Asia/Jerusalem,1IE68PIIXJSSA01C
SE,Europe/Stockholm,B18BOBNPUAKXOL4Y
BE,Europe/Brussels,IOWJQHRIAJVP95CT
UA,Europe/Kiev,IQYCZC152N8P48CI
IL,Asia/Jerusalem,R29IHKO15A6EURYP
SK,Europe/Bratislava,3XCZ91D4NA5R5AFP
IL,Asia/Jerusalem,TG5AJCRATCYV482J
IL,Asia/Jerusalem,KJ4L0V3Y9MPLB7WR
SK,Europe/Bratislava,N54H48EOGCAQ2X40
IL,Asia/Jerusalem,T6UZKXLI3ORQ0N29
IL,Asia/Jerusalem,TJQ67V84HYGVRW04
IL,Asia/Jerusalem,778R40E34XRQXU43
AT,Europe/Vienna,HYDHH9MVGS4K5I8I
NO,Europe/Oslo,BMCKTUZV0FPADRC4
PL,Europe/Warsaw,82UIKU63N2C4TNJN
IL,Asia/Jerusalem,S348DCE7Q34TVATK
AT,Europe/Vienna,BGHMZR4SH9SEEU32
IL,Asia/Jerusalem,JXZNJ1FUXGRKZ2QO
CN,Asia/Shanghai,S4I6ZEOB9Q2BUAL3
IL,Asia/Jerusalem,GOOM4LY9YSDX23HV
NL,Europe/Amsterdam,26XFY5PWTRHYAI96
IL,Asia/Jerusalem,A22B4R0ZRKGI38F2
PL,Europe/Warsaw,UYXHLARBL9DSILNU
CN,Asia/Shanghai,9C7WZMEDTXDSOLKE
IL,Asia/Jerusalem,7Y8MW92BTN4SLKWO
US,America/New_York,TXF767NC8Y0H72IR
IL,Asia/Jerusalem,H51VC536NFZNDDM0
CN,Asia/Shanghai,MYG1RYII0OYH3NOX
IL,Asia/Jerusalem,4CR9BNAUJC5YKQ6S
AU,Australia/Sydney,V47YTSTRV4CILTDT
IL,Asia/Jerusalem,BJUVD9YWD858H0G3
FR,Europe/Paris,4YVHIJL9MM1CVTFU
IL,Asia/Jerusalem,J34794JTNOVSJSTK
TR,Europe/Istanbul,59LFII4UHFQ9U3TX
AT,Europe/Vienna,ZLYC2E52DZUM51IL
IL,Asia/Jerusalem,MOHENNPDTBQ8GBQG
IL,Asia/Jerusalem,GCB06XK7MQP09M6P
IL,Asia/Jerusalem,EIJN0M18HFODLA1N
IL,Asia/Jerusalem,LX2J9CK1BEUC49Q1
IL,Asia/Jerusalem,Y6Y92VA70X4U9NID
IL,Asia/Jerusalem,SSPK16LC0AX3GBNU
IL,Asia/Jerusalem,GIV8K5Y80B5E1G39
SG,Asia/Singapore,AXJWEEN5FPNNX8Q3
FR,Europe/Paris,J6ODIJYPX6FYB3HZ
IL,Asia/Jerusalem,PFUV5UGQ9L2GFYWX
IL,Asia/Jerusalem,W1YS6D0NFF6R92PL
AT,Europe/Vienna,KSZ7SQY12STQQV85
IL,Asia/Jerusalem,PZBZFV8QDWMA2AWC
IL,Asia/Jerusalem,1AF50NOTHE0S3C4Z
CN,Asia/Shanghai,OFHRJN2F71F0DNY4
IL,Asia/Jerusalem,BUYMKWFDFJ3P1QBV
IT,Europe/Rome,82LYJYI4IL3JASKX
IL,Asia/Jerusalem,LS1AMIJICE75N3SA
IL,Asia/Jerusalem,KQOTKC2X2DXEQBBB
IL,Asia/Jerusalem,GX03BGPV0HRC5B5H
IL,Asia/Jerusalem,S4C5I2I7PI9V0H05
PL,Europe/Warsaw,JZ68ODWKGUZW6HWK
IL,Asia/Jerusalem,YJ59VVKMEKBJG38H
IL,Asia/Jerusalem,RKIM912MZVIF6ERS
IL,Asia/Jerusalem,Z2PTQMVQ9B3PI7EQ
IL,Asia/Jerusalem,24989XCYY4T6VSPW
FR,Europe/Paris,UYP9KB2UUL2GSA5F
IL,Asia/Jerusalem,68FLZAWYCKSQUHVC
DE,Europe/Berlin,66AS34CBTBQP4OQE
TW,Asia/Taipei,7D4KLZLFBPUB7MSM
IL,Asia/Jerusalem,1EO4PGBFWDQ4SO9O
IL,Asia/Jerusalem,V4JCO9XC5SJQHJCH
BR,Asia/Jerusalem,EICYV8JUOH5JWPLJ
IL,Asia/Jerusalem,VWQL85CGZ9P9D9HD
IL,Asia/Jerusalem,E2TN2BWUVMT8BL80
IL,Asia/Jerusalem,OCIOLO4W16K15BXY
IL,Asia/Jerusalem,PMPWP2Y7XICUO988
IL,Asia/Jerusalem,QWVO3S88KGARQJ3F
IL,Asia/Jerusalem,RN4N3XKKYCW0ANUF
IL,Asia/Jerusalem,AFZMOUTM6JNMAM4C
IL,Asia/Jerusalem,22IF72D63GULQNAJ
CZ,Europe/Prague,LKAXY4PTR9TQOAN4
RU,Europe/Moscow,6CWKIQCN7VYO1QAM
LV,Europe/Riga,62FRE5ZHR6OZCV3N
IL,Asia/Jerusalem,9ASQ07QPNR58GQ3O
PL,Europe/Warsaw,J3CS8LS30GZJTE77
IL,Asia/Jerusalem,556EKCEE5R83VUC5
IL,Asia/Jerusalem,YZPX5Y4GNC85BCY1
IL,Asia/Jerusalem,MPYRJOCZ2BBZDAHF
IL,Asia/Jerusalem,F33BKXKZ5AJLC1F2
DE,Europe/Berlin,9XBVI4DFCJ9YSPO8
CA,America/Vancouver,X96VQ5GDOGJW8QQP
IL,Asia/Jerusalem,VTVSXP78P617SZH9
CA,America/Vancouver,FNL2OW8LJSD0P6GY
JP,Asia/Tokyo,MEV8JVDGKJM7YY4H
AT,Europe/Vienna,XP8UVUUYUWFSCUN4
IL,Asia/Jerusalem,R03G2472NKLFQ9ME
IL,Asia/Jerusalem,AVEJ1S1WS21T6BPI
CN,Asia/Shanghai,OXKILOII5DMUPAKE
IL,Asia/Jerusalem,KZRL5YA1THDEW01H
US,America/New_York,DVJC0X29L294G7IV
IL,Asia/Jerusalem,BRNYUK79RQBUZXGK
IL,Asia/Jerusalem,2P059J6H4S0YMKQ2
IL,Asia/Jerusalem,XHQDW89RM8S33GYS
IL,Asia/Jerusalem,BP1D4OXM329I49NZ
US,America/New_York,J94IJ1CZU9N1AGPL
DE,Europe/Berlin,RCQVV5FQY61N5AWQ
IL,Asia/Jerusalem,5RCFFSDA50YSUZAY
JP,Asia/Tokyo,YGQ6UK2KZK1DPG4H
FR,Europe/Paris,IPPVDVU2JGYWVM6P
IL,Asia/Jerusalem,YOBLIL4H7NS0A3P4
CN,Asia/Shanghai,4ZJYJG1XEAQPWORZ
IL,Asia/Jerusalem,FDMV1VKTLVDX10BD
IL,Asia/Jerusalem,PJBT98FV7KY44FPV
IL,Asia/Jerusalem,F82V8JFM5VVR3O4Z
NO,Europe/Oslo,FNODDEBHDC4JYUBA
CN,Asia/Shanghai,KB47RD0DZ6R5I7TV
PL,Europe/Warsaw,DEL6MYNUV30S6ELZ
IL,Asia/Jerusalem,K11WH7OXAT2RY62D
RU,Europe/Moscow,EKNVHPU6N5NVPV4N
US,America/New_York,483ST4EFB8ZSUEJN
CN,Asia/Shanghai,KJX8PZH7KSGXOPBB
PL,Europe/Warsaw,FLK8WQSQMS8FU26C
IL,Asia/Jerusalem,9FCGAD8MJUFR6RFV
IL,Asia/Jerusalem,PS47FAMHZE1RZRPA
IL,Asia/Jerusalem,YGNI90ISVC3OHS5Q
IL,Asia/Jerusalem,V9QAOBQK4BWWGI1J
FR,Europe/Paris,6G4OZ6V8NANHXNM9
IL,Asia/Jerusalem,XQ392OM5MWU7NFH2
IL,Asia/Jerusalem,HQXCQK8E8TEN5OGL
JP,Asia/Tokyo,LFXQJTNAUQG7EKGL
HK,Asia/Hong_Kong,RXSLH9OQMP5Z4852
IL,Asia/Jerusalem,QQLBIYG6A06IPESU
IL,Asia/Jerusalem,0PF56BTR6C6R905S
IL,Asia/Jerusalem,9SBVTFO9G1K6OCPU
CN,Asia/Shanghai,Z21K7XRWQ9XYTGVP
IL,Asia/Jerusalem,5CB3TPW6HVLLB6AK
IL,Asia/Jerusalem,UP3LKTIPRAZT6806
IL,Asia/Jerusalem,EG94F7TELE4LBF0L
IL,Asia/Jerusalem,DT339MIT1HRWI5TE
IL,Asia/Jerusalem,3HH5744UJM22ND9X
IL,Asia/Jerusalem,LHOBJVQCY99R1748
MX,America/Monterrey,TVKJKKEXK4QEUCE9
CH,Europe/Zurich,9GT3N709NEE2FI2C
IL,Asia/Jerusalem,OKSU0A35UBAI2N6H
AT,Europe/Vienna,HQ0C6SO42MNVEAJP
IL,Asia/Jerusalem,A7X5KGFTS24TNCMZ
AT,Europe/Vienna,IMVZPWNWR30TS5IE
TW,Asia/Taipei,7DJGFP1X8W3EOS82
IL,Asia/Jerusalem,EWG527BTRDB9E1ZB
CN,Asia/Shanghai,JT81BLSPRQOP9KQ1
IL,Asia/Jerusalem,6U53BNQ6P9Y98K78
IL,Asia/Jerusalem,SLVF1Y5QJD8HZT19
DE,Europe/Berlin,15IVUHL2HETSHCNL
DE,Europe/Berlin,IELZBAPHZ36IR51C
IL,Asia/Jerusalem,MIOUIC80HINN5HKJ
CN,Asia/Shanghai,ZTTF7KYHTJ052IYB
AT,Europe/Vienna,N3FSM6VLQMHN7SP1
IL,Asia/Jerusalem,PX49TN0U4HALGHGQ
IL,Asia/Jerusalem,JP98AWTO6AW298B8
IL,Asia/Jerusalem,81SUQCCV9ELY211V
SK,Europe/Bratislava,GZ3L8TIQ06DRYZ2G
IL,Asia/Jerusalem,VE37YQVYGOOOGKS0
IL,Asia/Jerusalem,L4DLVNH49UN2JAZL
IL,Asia/Jerusalem,VTKZ9PKRXCII3P4L
IL,Asia/Jerusalem,O9ZBCKZEYPYRMNZ3
GB,Europe/London,AIS4PCQ9KSDMGUZU
TH,Asia/Bangkok,7EZBCCOQR6822DL2
IL,Asia/Jerusalem,A45S7PJ92UWZRSHV
IL,Asia/Jerusalem,8KS7B7I5MF0FSSBT
IL,Asia/Jerusalem,054ZAAGXWLI11JL4
IL,Asia/Jerusalem,4OEDM8MZ73YE27DZ
IL,Asia/Jerusalem,YWHGCKBRFN4L5SMZ
IL,Asia/Jerusalem,LLPM9V6CZ5IOX669
IL,Asia/Jerusalem,UTRSZ7INL75XPRIT
IL,Asia/Jerusalem,1P1U9ZTQQ9RCDOZY
CZ,Europe/Prague,DGU649AX0A16NUYT
IL,Asia/Jerusalem,XSA04GR0W4O888OR
IL,Asia/Jerusalem,4Z82OCBU8MD6QXY7
IL,Asia/Jerusalem,NIVECOIYSP8LNQ14
IL,Asia/Jerusalem,IVHZX2PPAYGRQK35
IL,Asia/Jerusalem,40CROT03VXNUJQ4S
IL,Asia/Jerusalem,Q7TYNEFASVP46HIC
IL,Asia/Jerusalem,MCZOCTXNRKWGR7KZ
IL,Asia/Jerusalem,9JUCI31FJ0Y497A9
JP,Asia/Tokyo,UF7GZBIP6VUXL19E
IL,Asia/Jerusalem,9VJK436MOLWNHE1B
IL,Asia/Jerusalem,P6YQ6K7LSTS5C5KU
